payment_id,subscription_id,user_id,paid_at,amount,currency,payment_method,status,billing_period_start,billing_period_end
P001302,S00143,U0020,2026-01-06 16:00:00,19.99,USD,credit_card,success,2026-01-06,2026-02-04
P001303,S00143,U0020,2026-02-05 08:00:00,19.99,USD,credit_card,success,2026-02-05,2026-03-06
P001304,S00143,U0020,2026-03-07 19:00:00,19.99,USD,credit_card,success,2026-03-07,2026-04-05
P001305,S00143,U0020,2026-04-06 08:00:00,19.99,USD,credit_card,success,2026-04-06,2026-05-05
P001306,S00143,U0020,2026-05-06 03:00:00,19.99,USD,credit_card,success,2026-05-06,2026-06-04
P001307,S00143,U0020,2026-06-05 18:00:00,19.99,USD,credit_card,success,2026-06-05,2026-07-04
P001308,S00145,U0031,2024-01-21 21:00:00,9.99,USD,bank_transfer,success,2024-01-21,2024-02-19
P001309,S00145,U0031,2024-02-20 05:00:00,9.99,USD,bank_transfer,success,2024-02-20,2024-03-20
P001310,S00145,U0031,2024-03-21 22:00:00,9.99,USD,bank_transfer,success,2024-03-21,2024-04-19
P001311,S00145,U0031,2024-04-20 05:00:00,9.99,USD,bank_transfer,success,2024-04-20,2024-05-19
P001312,S00145,U0031,2024-05-20 01:00:00,9.99,USD,bank_transfer,success,2024-05-20,2024-06-18
P001313,S00145,U0031,2024-06-19 02:00:00,9.99,USD,bank_transfer,success,2024-06-19,2024-07-18
P001314,S00145,U0031,2024-07-19 19:00:00,9.99,USD,bank_transfer,refunded,2024-07-19,2024-08-17
P001315,S00145,U0031,2024-08-18 04:00:00,9.99,USD,bank_transfer,failed,2024-08-18,2024-09-16
P001316,S00145,U0031,2024-09-17 13:00:00,9.99,USD,bank_transfer,success,2024-09-17,2024-10-16
P001317,S00145,U0031,2024-10-17 07:00:00,9.99,USD,bank_transfer,success,2024-10-17,2024-11-15
P001318,S00145,U0031,2024-11-16 23:00:00,9.99,USD,bank_transfer,success,2024-11-16,2024-12-15
P001319,S00145,U0031,2024-12-16 06:00:00,9.99,USD,bank_transfer,success,2024-12-16,2025-01-14
P001320,S00145,U0031,2025-01-15 11:00:00,9.99,USD,bank_transfer,success,2025-01-15,2025-02-13
P001321,S00145,U0031,2025-02-14 08:00:00,9.99,USD,bank_transfer,success,2025-02-14,2025-03-15
P001322,S00145,U0031,2025-03-16 03:00:00,9.99,USD,bank_transfer,success,2025-03-16,2025-04-14
P001323,S00145,U0031,2025-04-15 14:00:00,9.99,USD,bank_transfer,success,2025-04-15,2025-05-14
P001324,S00146,U0068,2020-11-23 09:00:00,19.99,USD,google_pay,success,2020-11-23,2020-12-22
P001325,S00146,U0068,2020-12-23 17:00:00,19.99,USD,google_pay,success,2020-12-23,2021-01-21
P001326,S00146,U0068,2021-01-22 21:00:00,19.99,USD,google_pay,success,2021-01-22,2021-02-20
P001327,S00146,U0068,2021-02-21 15:00:00,19.99,USD,google_pay,success,2021-02-21,2021-03-22
P001328,S00146,U0068,2021-03-23 16:00:00,19.99,USD,google_pay,success,2021-03-23,2021-04-21
P001329,S00146,U0068,2021-04-22 00:00:00,19.99,USD,google_pay,success,2021-04-22,2021-05-21
P001330,S00147,U0056,2022-03-06 14:00:00,19.99,USD,paypal,success,2022-03-06,2022-04-04
P001331,S00147,U0056,2022-04-05 10:00:00,19.99,USD,paypal,success,2022-04-05,2022-05-04
P001332,S00147,U0056,2022-05-05 21:00:00,19.99,USD,paypal,refunded,2022-05-05,2022-06-03
P001333,S00147,U0056,2022-06-04 03:00:00,19.99,USD,paypal,failed,2022-06-04,2022-07-03
P001334,S00147,U0056,2022-07-04 20:00:00,19.99,USD,paypal,failed,2022-07-04,2022-08-02
P001335,S00147,U0056,2022-08-03 13:00:00,19.99,USD,paypal,success,2022-08-03,2022-09-01
P001336,S00148,U0102,2024-12-25 20:00:00,9.99,USD,paypal,success,2024-12-25,2025-01-23
P001337,S00148,U0102,2025-01-24 10:00:00,9.99,USD,paypal,success,2025-01-24,2025-02-22
P001338,S00148,U0102,2025-02-23 03:00:00,9.99,USD,paypal,success,2025-02-23,2025-03-24
P001339,S00148,U0102,2025-03-25 18:00:00,9.99,USD,paypal,success,2025-03-25,2025-04-23
P001340,S00148,U0102,2025-04-24 21:00:00,9.99,USD,paypal,success,2025-04-24,2025-05-23
P001341,S00148,U0102,2025-05-24 23:00:00,9.99,USD,paypal,success,2025-05-24,2025-06-22
P001342,S00148,U0102,2025-06-23 06:00:00,9.99,USD,paypal,success,2025-06-23,2025-07-22
P001343,S00148,U0102,2025-07-23 21:00:00,9.99,USD,paypal,success,2025-07-23,2025-08-21
P001344,S00148,U0102,2025-08-22 05:00:00,9.99,USD,paypal,success,2025-08-22,2025-09-20
P001345,S00149,U0104,2023-09-02 00:00:00,19.99,USD,credit_card,success,2023-09-02,2023-10-01
P001346,S00149,U0104,2023-10-02 02:00:00,19.99,USD,credit_card,success,2023-10-02,2023-10-31
P001347,S00149,U0104,2023-11-01 03:00:00,19.99,USD,credit_card,success,2023-11-01,2023-11-30
P001348,S00149,U0104,2023-12-01 21:00:00,19.99,USD,credit_card,success,2023-12-01,2023-12-30
P001349,S00149,U0104,2023-12-31 07:00:00,19.99,USD,credit_card,success,2023-12-31,2024-01-29
P001350,S00149,U0104,2024-01-30 08:00:00,19.99,USD,credit_card,success,2024-01-30,2024-02-28
P001351,S00149,U0104,2024-02-29 00:00:00,19.99,USD,credit_card,success,2024-02-29,2024-03-29
P001352,S00149,U0104,2024-03-30 01:00:00,19.99,USD,credit_card,success,2024-03-30,2024-04-28
P001353,S00149,U0104,2024-04-29 21:00:00,19.99,USD,credit_card,failed,2024-04-29,2024-05-28
P001354,S00149,U0104,2024-05-29 06:00:00,19.99,USD,credit_card,success,2024-05-29,2024-06-27
P001355,S00149,U0104,2024-06-28 20:00:00,19.99,USD,credit_card,failed,2024-06-28,2024-07-27
P001356,S00149,U0104,2024-07-28 03:00:00,19.99,USD,credit_card,success,2024-07-28,2024-08-26
P001357,S00149,U0104,2024-08-27 19:00:00,19.99,USD,credit_card,success,2024-08-27,2024-09-25
P001358,S00149,U0104,2024-09-26 21:00:00,19.99,USD,credit_card,success,2024-09-26,2024-10-25
P001359,S00149,U0104,2024-10-26 20:00:00,19.99,USD,credit_card,success,2024-10-26,2024-11-24
P001360,S00149,U0104,2024-11-25 05:00:00,19.99,USD,credit_card,success,2024-11-25,2024-12-24
P001361,S00149,U0104,2024-12-25 22:00:00,19.99,USD,credit_card,success,2024-12-25,2025-01-23
P001362,S00149,U0104,2025-01-24 09:00:00,19.99,USD,credit_card,success,2025-01-24,2025-02-22
P001363,S00149,U0104,2025-02-23 02:00:00,19.99,USD,credit_card,success,2025-02-23,2025-03-24
P001364,S00150,U0027,2022-07-23 08:00:00,19.99,USD,credit_card,success,2022-07-23,2022-08-21
P001365,S00150,U0027,2022-08-22 22:00:00,19.99,USD,credit_card,success,2022-08-22,2022-09-20
P001366,S00150,U0027,2022-09-21 10:00:00,19.99,USD,credit_card,failed,2022-09-21,2022-10-20
P001367,S00150,U0027,2022-10-21 02:00:00,19.99,USD,credit_card,success,2022-10-21,2022-11-19
P001368,S00150,U0027,2022-11-20 01:00:00,19.99,USD,credit_card,success,2022-11-20,2022-12-19
P001369,S00156,U0091,2023-08-26 10:00:00,9.99,USD,apple_pay,success,2023-08-26,2023-09-24
P001370,S00156,U0091,2023-09-25 08:00:00,9.99,USD,apple_pay,refunded,2023-09-25,2023-10-24
P001371,S00156,U0091,2023-10-25 08:00:00,9.99,USD,apple_pay,failed,2023-10-25,2023-11-23
P001372,S00156,U0091,2023-11-24 02:00:00,9.99,USD,apple_pay,success,2023-11-24,2023-12-23
P001373,S00156,U0091,2023-12-24 06:00:00,9.99,USD,apple_pay,success,2023-12-24,2024-01-22
P001374,S00156,U0091,2024-01-23 05:00:00,9.99,USD,apple_pay,success,2024-01-23,2024-02-21
P001375,S00156,U0091,2024-02-22 03:00:00,9.99,USD,apple_pay,success,2024-02-22,2024-03-22
P001376,S00156,U0091,2024-03-23 13:00:00,9.99,USD,apple_pay,success,2024-03-23,2024-04-21
P001377,S00156,U0091,2024-04-22 20:00:00,9.99,USD,apple_pay,success,2024-04-22,2024-05-21
P001378,S00156,U0091,2024-05-22 14:00:00,9.99,USD,apple_pay,success,2024-05-22,2024-06-20
P001379,S00157,U0009,2024-12-30 03:00:00,9.99,USD,bank_transfer,success,2024-12-30,2025-01-28
P001380,S00157,U0009,2025-01-29 02:00:00,9.99,USD,bank_transfer,success,2025-01-29,2025-02-27
P001381,S00157,U0009,2025-02-28 08:00:00,9.99,USD,bank_transfer,success,2025-02-28,2025-03-29
P001382,S00157,U0009,2025-03-30 00:00:00,9.99,USD,bank_transfer,success,2025-03-30,2025-04-28
P001383,S00157,U0009,2025-04-29 04:00:00,9.99,USD,bank_transfer,success,2025-04-29,2025-05-28
P001384,S00157,U0009,2025-05-29 00:00:00,9.99,USD,bank_transfer,success,2025-05-29,2025-06-27
P001385,S00157,U0009,2025-06-28 21:00:00,9.99,USD,bank_transfer,failed,2025-06-28,2025-07-27
P001386,S00157,U0009,2025-07-28 04:00:00,9.99,USD,bank_transfer,success,2025-07-28,2025-08-26
P001387,S00157,U0009,2025-08-27 12:00:00,9.99,USD,bank_transfer,success,2025-08-27,2025-09-25
P001388,S00158,U0106,2024-06-01 16:00:00,19.99,USD,bank_transfer,success,2024-06-01,2024-06-30
P001389,S00158,U0106,2024-07-01 15:00:00,19.99,USD,bank_transfer,success,2024-07-01,2024-07-30
P001390,S00158,U0106,2024-07-31 12:00:00,19.99,USD,bank_transfer,success,2024-07-31,2024-08-29
P001391,S00159,U0036,2024-10-18 02:00:00,9.99,USD,paypal,success,2024-10-18,2024-11-16
P001392,S00159,U0036,2024-11-17 00:00:00,9.99,USD,paypal,success,2024-11-17,2024-12-16
P001393,S00159,U0036,2024-12-17 22:00:00,9.99,USD,paypal,success,2024-12-17,2025-01-15
P001394,S00159,U0036,2025-01-16 15:00:00,9.99,USD,paypal,success,2025-01-16,2025-02-14
P001395,S00159,U0036,2025-02-15 17:00:00,9.99,USD,paypal,success,2025-02-15,2025-03-16
P001396,S00159,U0036,2025-03-17 11:00:00,9.99,USD,paypal,failed,2025-03-17,2025-04-15
P001397,S00159,U0036,2025-04-16 09:00:00,9.99,USD,paypal,success,2025-04-16,2025-05-15
P001398,S00159,U0036,2025-05-16 20:00:00,9.99,USD,paypal,success,2025-05-16,2025-06-14
P001399,S00159,U0036,2025-06-15 20:00:00,9.99,USD,paypal,refunded,2025-06-15,2025-07-14
P001400,S00159,U0036,2025-07-15 17:00:00,9.99,USD,paypal,success,2025-07-15,2025-08-13
P001401,S00159,U0036,2025-08-14 10:00:00,9.99,USD,paypal,success,2025-08-14,2025-09-12
P001402,S00159,U0036,2025-09-13 14:00:00,9.99,USD,paypal,success,2025-09-13,2025-10-12
P001403,S00159,U0036,2025-10-13 09:00:00,9.99,USD,paypal,success,2025-10-13,2025-11-11
P001404,S00159,U0036,2025-11-12 05:00:00,9.99,USD,paypal,success,2025-11-12,2025-12-11
P001405,S00159,U0036,2025-12-12 12:00:00,9.99,USD,paypal,success,2025-12-12,2026-01-10
P001406,S00159,U0036,2026-01-11 09:00:00,9.99,USD,paypal,success,2026-01-11,2026-02-09
P001407,S00159,U0036,2026-02-10 03:00:00,9.99,USD,paypal,success,2026-02-10,2026-03-11
P001408,S00159,U0036,2026-03-12 11:00:00,9.99,USD,paypal,success,2026-03-12,2026-04-10
P001409,S00160,U0098,2023-12-31 20:00:00,19.99,USD,google_pay,success,2023-12-31,2024-01-29
P001410,S00160,U0098,2024-01-30 06:00:00,19.99,USD,google_pay,success,2024-01-30,2024-02-28
P001411,S00160,U0098,2024-02-29 06:00:00,19.99,USD,google_pay,success,2024-02-29,2024-03-29
P001412,S00160,U0098,2024-03-30 18:00:00,19.99,USD,google_pay,success,2024-03-30,2024-04-28
P001413,S00160,U0098,2024-04-29 12:00:00,19.99,USD,google_pay,success,2024-04-29,2024-05-28
P001414,S00160,U0098,2024-05-29 17:00:00,19.99,USD,google_pay,success,2024-05-29,2024-06-27
P001415,S00160,U0098,2024-06-28 15:00:00,19.99,USD,google_pay,success,2024-06-28,2024-07-27
P001416,S00160,U0098,2024-07-28 14:00:00,19.99,USD,google_pay,success,2024-07-28,2024-08-26
P001417,S00160,U0098,2024-08-27 00:00:00,19.99,USD,google_pay,refunded,2024-08-27,2024-09-25
P001418,S00160,U0098,2024-09-26 01:00:00,19.99,USD,google_pay,success,2024-09-26,2024-10-25
P001419,S00160,U0098,2024-10-26 23:00:00,19.99,USD,google_pay,success,2024-10-26,2024-11-24
P001420,S00160,U0098,2024-11-25 03:00:00,19.99,USD,google_pay,success,2024-11-25,2024-12-24
P001421,S00160,U0098,2024-12-25 20:00:00,19.99,USD,google_pay,success,2024-12-25,2025-01-23
P001422,S00160,U0098,2025-01-24 14:00:00,19.99,USD,google_pay,success,2025-01-24,2025-02-22
P001423,S00160,U0098,2025-02-23 17:00:00,19.99,USD,google_pay,failed,2025-02-23,2025-03-24
P001424,S00160,U0098,2025-03-25 18:00:00,19.99,USD,google_pay,success,2025-03-25,2025-04-23
P001425,S00160,U0098,2025-04-24 02:00:00,19.99,USD,google_pay,success,2025-04-24,2025-05-23
P001426,S00161,U0089,2024-05-06 04:00:00,19.99,USD,bank_transfer,success,2024-05-06,2024-06-04
P001427,S00161,U0089,2024-06-05 00:00:00,19.99,USD,bank_transfer,success,2024-06-05,2024-07-04
P001428,S00161,U0089,2024-07-05 19:00:00,19.99,USD,bank_transfer,success,2024-07-05,2024-08-03
P001429,S00161,U0089,2024-08-04 22:00:00,19.99,USD,bank_transfer,success,2024-08-04,2024-09-02
P001430,S00161,U0089,2024-09-03 00:00:00,19.99,USD,bank_transfer,success,2024-09-03,2024-10-02
P001431,S00161,U0089,2024-10-03 01:00:00,19.99,USD,bank_transfer,success,2024-10-03,2024-11-01
P001432,S00161,U0089,2024-11-02 03:00:00,19.99,USD,bank_transfer,failed,2024-11-02,2024-12-01
P001433,S00161,U0089,2024-12-02 05:00:00,19.99,USD,bank_transfer,success,2024-12-02,2024-12-31
P001434,S00161,U0089,2025-01-01 02:00:00,19.99,USD,bank_transfer,success,2025-01-01,2025-01-30
P001435,S00161,U0089,2025-01-31 03:00:00,19.99,USD,bank_transfer,success,2025-01-31,2025-03-01
P001436,S00161,U0089,2025-03-02 19:00:00,19.99,USD,bank_transfer,success,2025-03-02,2025-03-31
P001437,S00162,U0007,2023-12-09 07:00:00,9.99,USD,credit_card,success,2023-12-09,2024-01-07
P001438,S00162,U0007,2024-01-08 06:00:00,9.99,USD,credit_card,success,2024-01-08,2024-02-06
P001439,S00163,U0136,2024-03-26 23:00:00,9.99,USD,credit_card,success,2024-03-26,2024-04-24
P001440,S00163,U0136,2024-04-25 10:00:00,9.99,USD,credit_card,success,2024-04-25,2024-05-24
P001441,S00163,U0136,2024-05-25 21:00:00,9.99,USD,credit_card,success,2024-05-25,2024-06-23
P001442,S00163,U0136,2024-06-24 04:00:00,9.99,USD,credit_card,success,2024-06-24,2024-07-23
P001443,S00163,U0136,2024-07-24 06:00:00,9.99,USD,credit_card,success,2024-07-24,2024-08-22
P001444,S00163,U0136,2024-08-23 18:00:00,9.99,USD,credit_card,success,2024-08-23,2024-09-21
P001445,S00163,U0136,2024-09-22 02:00:00,9.99,USD,credit_card,success,2024-09-22,2024-10-21
P001446,S00163,U0136,2024-10-22 04:00:00,9.99,USD,credit_card,success,2024-10-22,2024-11-20
P001447,S00164,U0169,2024-11-15 05:00:00,9.99,USD,google_pay,success,2024-11-15,2024-12-14
P001448,S00164,U0169,2024-12-15 17:00:00,9.99,USD,google_pay,success,2024-12-15,2025-01-13
P001449,S00165,U0091,2023-08-12 07:00:00,19.99,USD,google_pay,success,2023-08-12,2023-09-10
P001450,S00165,U0091,2023-09-11 01:00:00,19.99,USD,google_pay,failed,2023-09-11,2023-10-10
P001451,S00165,U0091,2023-10-11 20:00:00,19.99,USD,google_pay,success,2023-10-11,2023-11-09
P001452,S00165,U0091,2023-11-10 05:00:00,19.99,USD,google_pay,success,2023-11-10,2023-12-09
P001453,S00165,U0091,2023-12-10 15:00:00,19.99,USD,google_pay,success,2023-12-10,2024-01-08
P001454,S00165,U0091,2024-01-09 00:00:00,19.99,USD,google_pay,success,2024-01-09,2024-02-07
P001455,S00165,U0091,2024-02-08 02:00:00,19.99,USD,google_pay,success,2024-02-08,2024-03-08
P001456,S00166,U0189,2024-11-10 18:00:00,19.99,USD,google_pay,success,2024-11-10,2024-12-09
P001457,S00167,U0145,2024-02-26 13:00:00,19.99,USD,bank_transfer,success,2024-02-26,2024-03-26
P001458,S00167,U0145,2024-03-27 15:00:00,19.99,USD,bank_transfer,success,2024-03-27,2024-04-25
P001459,S00167,U0145,2024-04-26 06:00:00,19.99,USD,bank_transfer,success,2024-04-26,2024-05-25
P001460,S00167,U0145,2024-05-26 08:00:00,19.99,USD,bank_transfer,success,2024-05-26,2024-06-24
P001461,S00167,U0145,2024-06-25 13:00:00,19.99,USD,bank_transfer,success,2024-06-25,2024-07-24
P001462,S00167,U0145,2024-07-25 05:00:00,19.99,USD,bank_transfer,success,2024-07-25,2024-08-23
P001463,S00167,U0145,2024-08-24 01:00:00,19.99,USD,bank_transfer,success,2024-08-24,2024-09-22
P001464,S00167,U0145,2024-09-23 22:00:00,19.99,USD,bank_transfer,success,2024-09-23,2024-10-22
P001465,S00167,U0145,2024-10-23 02:00:00,19.99,USD,bank_transfer,success,2024-10-23,2024-11-21
P001466,S00167,U0145,2024-11-22 09:00:00,19.99,USD,bank_transfer,success,2024-11-22,2024-12-21
P001467,S00167,U0145,2024-12-22 00:00:00,19.99,USD,bank_transfer,success,2024-12-22,2025-01-20
P001468,S00167,U0145,2025-01-21 06:00:00,19.99,USD,bank_transfer,success,2025-01-21,2025-02-19
P001469,S00167,U0145,2025-02-20 16:00:00,19.99,USD,bank_transfer,success,2025-02-20,2025-03-21
P001470,S00167,U0145,2025-03-22 19:00:00,19.99,USD,bank_transfer,refunded,2025-03-22,2025-04-20
P001471,S00167,U0145,2025-04-21 17:00:00,19.99,USD,bank_transfer,success,2025-04-21,2025-05-20
P001472,S00167,U0145,2025-05-21 14:00:00,19.99,USD,bank_transfer,success,2025-05-21,2025-06-19
P001473,S00167,U0145,2025-06-20 21:00:00,19.99,USD,bank_transfer,success,2025-06-20,2025-07-19
P001474,S00167,U0145,2025-07-20 01:00:00,19.99,USD,bank_transfer,success,2025-07-20,2025-08-18
P001475,S00167,U0145,2025-08-19 04:00:00,19.99,USD,bank_transfer,success,2025-08-19,2025-09-17
P001476,S00169,U0006,2020-05-26 15:00:00,9.99,USD,paypal,success,2020-05-26,2020-06-24
P001477,S00169,U0006,2020-06-25 05:00:00,9.99,USD,paypal,success,2020-06-25,2020-07-24
P001478,S00169,U0006,2020-07-25 01:00:00,9.99,USD,paypal,success,2020-07-25,2020-08-23
P001479,S00169,U0006,2020-08-24 11:00:00,9.99,USD,paypal,success,2020-08-24,2020-09-22
P001480,S00169,U0006,2020-09-23 13:00:00,9.99,USD,paypal,success,2020-09-23,2020-10-22
P001481,S00169,U0006,2020-10-23 19:00:00,9.99,USD,paypal,success,2020-10-23,2020-11-21
P001482,S00169,U0006,2020-11-22 14:00:00,9.99,USD,paypal,success,2020-11-22,2020-12-21
P001483,S00169,U0006,2020-12-22 23:00:00,9.99,USD,paypal,success,2020-12-22,2021-01-20
P001484,S00169,U0006,2021-01-21 17:00:00,9.99,USD,paypal,success,2021-01-21,2021-02-19
P001485,S00169,U0006,2021-02-20 00:00:00,9.99,USD,paypal,success,2021-02-20,2021-03-21
P001486,S00169,U0006,2021-03-22 03:00:00,9.99,USD,paypal,success,2021-03-22,2021-04-20
P001487,S00169,U0006,2021-04-21 07:00:00,9.99,USD,paypal,success,2021-04-21,2021-05-20
P001488,S00170,U0088,2023-09-26 18:00:00,19.99,USD,paypal,success,2023-09-26,2023-10-25
P001489,S00170,U0088,2023-10-26 13:00:00,19.99,USD,paypal,success,2023-10-26,2023-11-24
P001490,S00170,U0088,2023-11-25 21:00:00,19.99,USD,paypal,success,2023-11-25,2023-12-24
P001491,S00172,U0096,2024-06-16 07:00:00,19.99,USD,credit_card,success,2024-06-16,2024-07-15
P001492,S00172,U0096,2024-07-16 10:00:00,19.99,USD,credit_card,success,2024-07-16,2024-08-14
P001493,S00172,U0096,2024-08-15 07:00:00,19.99,USD,credit_card,success,2024-08-15,2024-09-13
P001494,S00172,U0096,2024-09-14 06:00:00,19.99,USD,credit_card,success,2024-09-14,2024-10-13
P001495,S00172,U0096,2024-10-14 07:00:00,19.99,USD,credit_card,success,2024-10-14,2024-11-12
P001496,S00172,U0096,2024-11-13 18:00:00,19.99,USD,credit_card,success,2024-11-13,2024-12-12
P001497,S00172,U0096,2024-12-13 13:00:00,19.99,USD,credit_card,success,2024-12-13,2025-01-11
P001498,S00172,U0096,2025-01-12 19:00:00,19.99,USD,credit_card,success,2025-01-12,2025-02-10
P001499,S00172,U0096,2025-02-11 12:00:00,19.99,USD,credit_card,success,2025-02-11,2025-03-12
P001500,S00172,U0096,2025-03-13 14:00:00,19.99,USD,credit_card,success,2025-03-13,2025-04-11
P001501,S00172,U0096,2025-04-12 20:00:00,19.99,USD,credit_card,success,2025-04-12,2025-05-11
P001502,S00172,U0096,2025-05-12 08:00:00,19.99,USD,credit_card,success,2025-05-12,2025-06-10
P001503,S00172,U0096,2025-06-11 04:00:00,19.99,USD,credit_card,success,2025-06-11,2025-07-10
P001504,S00172,U0096,2025-07-11 18:00:00,19.99,USD,credit_card,success,2025-07-11,2025-08-09
P001505,S00172,U0096,2025-08-10 04:00:00,19.99,USD,credit_card,success,2025-08-10,2025-09-08
P001506,S00172,U0096,2025-09-09 14:00:00,19.99,USD,credit_card,success,2025-09-09,2025-10-08
P001507,S00172,U0096,2025-10-09 05:00:00,19.99,USD,credit_card,success,2025-10-09,2025-11-07
P001508,S00172,U0096,2025-11-08 07:00:00,19.99,USD,credit_card,success,2025-11-08,2025-12-07
P001509,S00172,U0096,2025-12-08 19:00:00,19.99,USD,credit_card,success,2025-12-08,2026-01-06
P001510,S00172,U0096,2026-01-07 20:00:00,19.99,USD,credit_card,success,2026-01-07,2026-02-05
P001511,S00172,U0096,2026-02-06 05:00:00,19.99,USD,credit_card,failed,2026-02-06,2026-03-07
P001512,S00173,U0078,2023-09-29 17:00:00,9.99,USD,bank_transfer,success,2023-09-29,2023-10-28
P001513,S00173,U0078,2023-10-29 02:00:00,9.99,USD,bank_transfer,success,2023-10-29,2023-11-27
P001514,S00173,U0078,2023-11-28 16:00:00,9.99,USD,bank_transfer,success,2023-11-28,2023-12-27
P001515,S00173,U0078,2023-12-28 06:00:00,9.99,USD,bank_transfer,success,2023-12-28,2024-01-26
P001516,S00173,U0078,2024-01-27 14:00:00,9.99,USD,bank_transfer,success,2024-01-27,2024-02-25
P001517,S00173,U0078,2024-02-26 23:00:00,9.99,USD,bank_transfer,success,2024-02-26,2024-03-26
P001518,S00173,U0078,2024-03-27 07:00:00,9.99,USD,bank_transfer,success,2024-03-27,2024-04-25
P001519,S00173,U0078,2024-04-26 13:00:00,9.99,USD,bank_transfer,success,2024-04-26,2024-05-25
P001520,S00173,U0078,2024-05-26 18:00:00,9.99,USD,bank_transfer,success,2024-05-26,2024-06-24
P001521,S00173,U0078,2024-06-25 18:00:00,9.99,USD,bank_transfer,failed,2024-06-25,2024-07-24
P001522,S00173,U0078,2024-07-25 13:00:00,9.99,USD,bank_transfer,success,2024-07-25,2024-08-23
P001523,S00173,U0078,2024-08-24 01:00:00,9.99,USD,bank_transfer,refunded,2024-08-24,2024-09-22
P001524,S00173,U0078,2024-09-23 23:00:00,9.99,USD,bank_transfer,refunded,2024-09-23,2024-10-22
P001525,S00173,U0078,2024-10-23 01:00:00,9.99,USD,bank_transfer,success,2024-10-23,2024-11-21
P001526,S00173,U0078,2024-11-22 12:00:00,9.99,USD,bank_transfer,success,2024-11-22,2024-12-21
P001527,S00174,U0182,2024-08-17 22:00:00,19.99,USD,bank_transfer,success,2024-08-17,2024-09-15
P001528,S00174,U0182,2024-09-16 14:00:00,19.99,USD,bank_transfer,success,2024-09-16,2024-10-15
P001529,S00174,U0182,2024-10-16 02:00:00,19.99,USD,bank_transfer,success,2024-10-16,2024-11-14
P001530,S00174,U0182,2024-11-15 00:00:00,19.99,USD,bank_transfer,success,2024-11-15,2024-12-14
P001531,S00174,U0182,2024-12-15 13:00:00,19.99,USD,bank_transfer,success,2024-12-15,2025-01-13
P001532,S00174,U0182,2025-01-14 04:00:00,19.99,USD,bank_transfer,failed,2025-01-14,2025-02-12
P001533,S00174,U0182,2025-02-13 07:00:00,19.99,USD,bank_transfer,success,2025-02-13,2025-03-14
P001534,S00174,U0182,2025-03-15 02:00:00,19.99,USD,bank_transfer,success,2025-03-15,2025-04-13
P001535,S00174,U0182,2025-04-14 21:00:00,19.99,USD,bank_transfer,success,2025-04-14,2025-05-13
P001536,S00174,U0182,2025-05-14 22:00:00,19.99,USD,bank_transfer,success,2025-05-14,2025-06-12
P001537,S00174,U0182,2025-06-13 18:00:00,19.99,USD,bank_transfer,success,2025-06-13,2025-07-12
P001538,S00174,U0182,2025-07-13 00:00:00,19.99,USD,bank_transfer,success,2025-07-13,2025-08-11
P001539,S00174,U0182,2025-08-12 14:00:00,19.99,USD,bank_transfer,refunded,2025-08-12,2025-09-10
P001540,S00174,U0182,2025-09-11 22:00:00,19.99,USD,bank_transfer,success,2025-09-11,2025-10-10
P001541,S00174,U0182,2025-10-11 11:00:00,19.99,USD,bank_transfer,success,2025-10-11,2025-11-09
P001542,S00174,U0182,2025-11-10 22:00:00,19.99,USD,bank_transfer,success,2025-11-10,2025-12-09
P001543,S00174,U0182,2025-12-10 20:00:00,19.99,USD,bank_transfer,success,2025-12-10,2026-01-08
P001544,S00174,U0182,2026-01-09 22:00:00,19.99,USD,bank_transfer,success,2026-01-09,2026-02-07
P001545,S00174,U0182,2026-02-08 01:00:00,19.99,USD,bank_transfer,success,2026-02-08,2026-03-09
P001546,S00174,U0182,2026-03-10 08:00:00,19.99,USD,bank_transfer,success,2026-03-10,2026-04-08
P001547,S00174,U0182,2026-04-09 19:00:00,19.99,USD,bank_transfer,success,2026-04-09,2026-05-08
P001548,S00175,U0171,2021-11-22 06:00:00,9.99,USD,bank_transfer,success,2021-11-22,2021-12-21
P001549,S00175,U0171,2021-12-22 02:00:00,9.99,USD,bank_transfer,success,2021-12-22,2022-01-20
P001550,S00175,U0171,2022-01-21 10:00:00,9.99,USD,bank_transfer,success,2022-01-21,2022-02-19
P001551,S00175,U0171,2022-02-20 01:00:00,9.99,USD,bank_transfer,success,2022-02-20,2022-03-21
P001552,S00175,U0171,2022-03-22 21:00:00,9.99,USD,bank_transfer,success,2022-03-22,2022-04-20
P001553,S00175,U0171,2022-04-21 01:00:00,9.99,USD,bank_transfer,success,2022-04-21,2022-05-20
P001554,S00175,U0171,2022-05-21 11:00:00,9.99,USD,bank_transfer,success,2022-05-21,2022-06-19
P001555,S00175,U0171,2022-06-20 01:00:00,9.99,USD,bank_transfer,success,2022-06-20,2022-07-19
P001556,S00175,U0171,2022-07-20 05:00:00,9.99,USD,bank_transfer,success,2022-07-20,2022-08-18
P001557,S00175,U0171,2022-08-19 22:00:00,9.99,USD,bank_transfer,success,2022-08-19,2022-09-17
P001558,S00175,U0171,2022-09-18 22:00:00,9.99,USD,bank_transfer,success,2022-09-18,2022-10-17
P001559,S00175,U0171,2022-10-18 04:00:00,9.99,USD,bank_transfer,success,2022-10-18,2022-11-16
P001560,S00175,U0171,2022-11-17 07:00:00,9.99,USD,bank_transfer,refunded,2022-11-17,2022-12-16
